playlist_id,track_id,track_title,track_composer,work_match,composer_match
FM-406_20171120_00-23,6,Trame XII : Interlude II - concerto pour trompette et orchestre à cordes,Martin Matalon,http://example.com/expression/4a975735-50c4-3a28-b9bd-13144305c7b0,http://example.com/artist/650d5cf2-a6d3-3191-862e-70ab55cdac39
FM-406_20171120_00-23,8,Dark : Solennel sans rigueur - pour piano et orchestre à cordes,Karol Beffa,,http://example.com/artist/025a6ee1-d93f-3ec7-b9c3-32aadbda9513
FM-406_20171120_00-23,9,Dark : Flottant - pour piano et orchestre à cordes,Karol Beffa,,http://example.com/artist/025a6ee1-d93f-3ec7-b9c3-32aadbda9513
FM-406_20171120_00-23,10,In l'istesso tempo - quatuor pour piano,Giya Kancheli,,http://example.com/artist/ed4dc965-5c1d-3fb0-b4ad-7adea9b299dc
FM-406_20171120_00-23,12,Face à face - pour alto,Pierre Bartholomee,http://example.com/expression/b390ba56-d2e7-347d-bf8b-e4a80ed26098,http://example.com/artist/e23d3c7e-b7cd-3459-b7ba-e9500aef30b2
FM-406_20171120_00-23,13,Die Stücke der Windrose (La rose des vents) : Nordwesten - pour orchestre de salon,Mauricio Kagel,,http://example.com/artist/2f67d628-8476-3090-9553-6669437787d0
FM-406_20171120_00-23,15,Zamyad - pour violoncelle sons de synthèse et traitement électronique en temps réel,Alireza Farhang,,http://example.com/artist/1fa8eec2-d03e-3faf-ad9d-ab8ed2821dd1
FM-406_20171120_00-23,16,El afilador - pour violoncelle et dispositif électroacoustique,Antonio Juan-Marcos,,http://example.com/artist/842ba62e-3c78-37d3-b472-93ceef452736
FM-406_20171120_00-23,17,Je t'attendrai là où je sais que tu ne seras pas et m'effondrerai de ne pas t'y voir venir - pour violoncelle sons fixés et traitement électronique en temps réel,Aurelien Maestracci,,
FM-406_20171120_00-23,19,Macchina crudele - pour violoncelle et dispositif électronique,Vittorio Montalti,,
FM-406_20171120_00-23,20,Naissance des mots - pour violoncelle et traitement électronique en temps réel,Nuria Gimenez-Comas,,
FM-406_20171120_00-23,21,Narada - pour violoncelle et sons de synthèse,Jean Francois Ducher,,
FM-406_20171120_00-23,23,Die Stücke der Windrose (La rose des vents) : Südosten - pour orchestre de salon,Mauricio Kagel,,http://example.com/artist/2f67d628-8476-3090-9553-6669437787d0
FM-406_20171120_00-23,24,2 études ( Intégrale) : Zigzag - pour harpe,Pierre Bartholomee,,http://example.com/artist/e23d3c7e-b7cd-3459-b7ba-e9500aef30b2
FM-406_20171120_00-23,25,2 études ( Intégrale) : Wintry day - pour harpe,Pierre Bartholomee,,http://example.com/artist/e23d3c7e-b7cd-3459-b7ba-e9500aef30b2
FM-406_20171120_00-23,27,Mais les images restent - pour piano,Michael Jarrell,http://example.com/expression/4eb7b0b1-dabc-319f-9612-97feba9f9de7,http://example.com/artist/5de4573c-ebe5-3588-ba16-91365878855c
FM-406_20171120_00-23,28,Trame I - pour hautbois et 5 instruments,Martin Matalon,http://example.com/expression/6201d3c9-3702-324d-acfa-bb914e67e825,http://example.com/artist/650d5cf2-a6d3-3191-862e-70ab55cdac39
FM-406_20171120_00-23,30,Die Stücke der Windrose (La rose des vents) : Südwesten - pour orchestre de salon,Mauricio Kagel,,http://example.com/artist/2f67d628-8476-3090-9553-6669437787d0
FM-406_20171127_00-02,4,The Hands of Caravaggio,,,
FM-406_20171127_00-02,6,Mémoire / Erosion pour cor et ensemble instrumental,Tristan Murail,,http://example.com/artist/84329eca-fb5d-3b00-a424-7f94acb6a6c7
FM-406_20171127_00-02,8,La mécanique et les agents de l'érosion,Georg Katzer,,http://example.com/artist/cb891fcb-1dfd-3699-96d8-d77827b536d8
FM-406_20171127_00-02,10,Une esquisse de paysage imaginaire (1),,,
FM-406_20171127_00-02,11,Une esquisse de paysage imaginaire (2),,,
FM-406_20171127_00-02,13,Sonvexxon - Erosion 5 - pour orchestre,Henry Koch,,
FM-406_20171127_00-02,15,Far-West news episode n°2 : Plage non titree / Piece radiophonique / Paysage sonore,Luc Ferrari,http://example.com/expression/15c89bac-a3ee-345b-989a-dfac5e0ef98f,http://example.com/artist/a8e53835-c5ae-32cb-84cf-db159a2931f6
FM-406_20171127_00-02,16,Far-West news episode n°2 : Plage non titree / Piece radiophonique / Paysage sonore,Luc Ferrari,http://example.com/expression/15c89bac-a3ee-345b-989a-dfac5e0ef98f,http://example.com/artist/a8e53835-c5ae-32cb-84cf-db159a2931f6
FM-406_20171127_00-02,17,Far-West news episode n°2 : Plage non titree / Piece radiophonique / Paysage sonore,Luc Ferrari,http://example.com/expression/15c89bac-a3ee-345b-989a-dfac5e0ef98f,http://example.com/artist/a8e53835-c5ae-32cb-84cf-db159a2931f6
FM-406_20171127_00-02,18,Far-West news episode n°2 : Plage non titree / Piece radiophonique / Paysage sonore,Luc Ferrari,http://example.com/expression/15c89bac-a3ee-345b-989a-dfac5e0ef98f,http://example.com/artist/a8e53835-c5ae-32cb-84cf-db159a2931f6
FM-406_20171127_00-02,20,Holzwege kronos - pour quatuor à cordes,Iancu Dumitrescu,,
FM-406_20171127_00-02,22,Les enormes et pourtant invisibles,,,
FM-406_20171127_00-02,23,Face a ce qui se derobe,,,
FM-406_20171127_00-02,24,Etendue,,,
FM-406_20171127_00-02,26,The encompassing,,,
FM-406_20171127_00-02,28,Les saisons (intégrale) : paysage blanc - pour piano,Peteris Vasks,,http://example.com/artist/6fa4a6d9-40af-3e76-97b1-2fe114399891
FM-406_20171127_00-02,29,Les saisons (intégrale) : paysage vert - pour piano,Peteris Vasks,,http://example.com/artist/6fa4a6d9-40af-3e76-97b1-2fe114399891
FM-406_20171127_00-02,31,Landschaften : pour grand orchestre / enregistrements de 1975 et 1976 : Paysage I,Friedrich Schenker,,http://example.com/artist/ba860fea-af7c-344f-ac4b-3bb75807d07e
FM-406_20171127_00-02,32,Landschaften : Pour grand orchestre / enregistrements de 1975 et 1976 : Paysage II,Friedrich Schenker,,http://example.com/artist/ba860fea-af7c-344f-ac4b-3bb75807d07e
FM-406_20171127_00-02,33,Landschaften : Pour grand orchestre / enregistrements de 1975 et 1976 : Paysage III,Friedrich Schenker,,http://example.com/artist/ba860fea-af7c-344f-ac4b-3bb75807d07e
FM-406_20171127_00-02,34,Landschaften : Pour grand orchestre / enregistrements de 1975 et 1976 : Paysage IV,Friedrich Schenker,,http://example.com/artist/ba860fea-af7c-344f-ac4b-3bb75807d07e
FM-406_20171127_00-02,37,Estratos / Pour percussions et instruments a vent aymara / En forme de paysage sonore,Tato Taborda,,
FM-406_20171127_00-02,40,In a Landscape - pour piano,John Cage,http://example.com/expression/53d57095-7259-3b25-8825-b4cc69c7db40,http://example.com/artist/6a7ed0f4-153b-3795-a9f4-6d8c82040ad9
FM-406_20171127_00-02,43,Poemes pour mi version pour soprano et orchestre : Action de graces,Olivier Messiaen,,http://example.com/artist/0967bc95-6977-3863-aca4-fc197b65d06c
FM-406_20171127_00-02,44,Poemes pour mi version pour soprano et orchestre : Paysage,Olivier Messiaen,,http://example.com/artist/0967bc95-6977-3863-aca4-fc197b65d06c
FM-406_20171127_00-02,45,Poemes pour mi version pour soprano et orchestre : La maison,Olivier Messiaen,,http://example.com/artist/0967bc95-6977-3863-aca4-fc197b65d06c
FM-406_20171211_00-02,3,Lithuanian night - 2,George Antheil,http://example.com/expression/d5942bea-d2ef-3f49-bb41-a4ac123c6f40,http://example.com/artist/af524c52-dfe6-335c-ad14-8ad170d9f839
FM-406_20171211_00-02,5,Ballet mécanique,George Antheil,http://example.com/expression/fe9fb643-5ef5-39dc-81df-1e2d1c9b37fc,http://example.com/artist/af524c52-dfe6-335c-ad14-8ad170d9f839
FM-406_20171211_00-02,7,Le contredésir - pour clarinette cor et violoncelle,Saed Haddad,,
FM-406_20171211_00-02,9,Sextuor,Marcus Antonius Wesselmann,,
FM-406_20171211_00-02,10,Fiktive Tänze : Auszeit - pour orchestre de 17 musiciens,Arnulf Herrmann,http://example.com/expression/9aa1ec74-e5cc-3cf2-892c-df549ca88e0a,http://example.com/artist/484c56f5-c1ef-3d97-ab44-3e793fae6312
FM-406_20171211_00-02,12,Revised music for low budget orchestra,Frank Zappa,,http://example.com/artist/73247f3a-a7b6-364b-b106-543ef55887fc
FM-406_20171211_00-02,14,Labyrinth - pour voix flûte traversière trompette saxophone et contrebasse,Agata Zubel,,http://example.com/artist/f804bc8c-3a12-3565-a8c1-907667877d30
FM-406_20171211_00-02,15,Wunderblock ''nebenstück II'' - pour accordéon et orchestre,Gerard Pesson,,http://example.com/artist/2aa4682e-ef15-3c0b-9e16-5dc51d7ff4bd
FM-406_20171211_00-02,17,Mouvement (vor der Erstarrung) - pour 15 instruments,Helmut Lachenmann,http://example.com/expression/ca4b9e89-8ddf-33c2-b905-0285631329dc,http://example.com/artist/eabac351-4e52-392c-8c23-08237c59b938
FM-406_20171211_00-02,19,Blood on the floor,Mark-Anthony Turnage,http://example.com/expression/eaae1170-9f3d-3c4a-92f0-2bc1edc2dbcb,http://example.com/artist/bf9d68e9-cf87-3272-8bf3-c3f65eef5351
FM-406_20171211_00-02,22,Get Whitey,,,
FM-406_20171211_00-02,24,Octet (Eight Lines) : Eight Lines,Steve Reich,,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20171211_00-02,25,Octet (Eight Lines) : Ziffer 16,Steve Reich,,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20171211_00-02,26,Octet (Eight Lines) : Ziffer 31,Steve Reich,,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20171211_00-02,27,Octet (Eight Lines) : Ziffer 46,Steve Reich,,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20171211_00-02,28,Octet (Eight Lines) : Ziffer 61,Steve Reich,,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20171211_00-02,29,Abîme apogée (pour ensemble et électronique),Aurelien Dumont,,http://example.com/artist/e9de5fb4-8e70-3bd5-bc79-7911c4da7940
FM-406_20171211_00-02,31,Contretemps - pour soprano et orchestre,Georges Aperghis,,http://example.com/artist/27e37efd-4822-348a-bbd3-dc4199fe9f4c
FM-406_20171211_00-02,33,6 tourbillons : 1ère plage,Georges Aperghis,http://example.com/expression/b24ab4ab-5834-3c78-ae12-88769d782fa8,http://example.com/artist/27e37efd-4822-348a-bbd3-dc4199fe9f4c
FM-406_20171218_00-23,3,Quatuor à cordes n°4 : 1. Light and airy (High in the sky singing),Hans Abrahamsen,http://example.com/expression/b7484e1f-3753-3c65-a1c2-f1952d1fc336,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,4,Quatuor à cordes n°4 : 2. 2. With motion (Dance of light),Hans Abrahamsen,http://example.com/expression/b7484e1f-3753-3c65-a1c2-f1952d1fc336,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,5,Quatuor à cordes n°4 : 3. Dark heavy and earthy with heavy groove,Hans Abrahamsen,http://example.com/expression/b7484e1f-3753-3c65-a1c2-f1952d1fc336,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,6,Quatuor à cordes n°4 : 4. Gently rocking with utmost sensitivity babbling,Hans Abrahamsen,http://example.com/expression/b7484e1f-3753-3c65-a1c2-f1952d1fc336,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,8,Ophelia sings : 1. How should I your true-love know - pour soprano voix et piano,Wolfgang Rihm,,http://example.com/artist/0cae7124-354e-35d1-bba3-9e028559ba18
FM-406_20171218_00-23,9,Ophelia sings : 2. Tomorrow is Saint Valentine's day - pour soprano voix et piano,Wolfgang Rihm,,http://example.com/artist/0cae7124-354e-35d1-bba3-9e028559ba18
FM-406_20171218_00-23,10,Ophelia sings : 3. They bore him barefaced on the bier - pour soprano et piano,Wolfgang Rihm,,http://example.com/artist/0cae7124-354e-35d1-bba3-9e028559ba18
FM-406_20171218_00-23,11,Puppenspiel III - pour piccolo flûte traversière flûte en sol et 14 instrumentistes,Franco Donatoni,http://example.com/expression/859d6c10-e54b-32dc-b825-770a2b5dd738,http://example.com/artist/318977a7-3be0-3482-9dd2-1e3fc1f66069
FM-406_20171218_00-23,13,An index of metals : Introduzione - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,14,An index of metals : Primo intermezzo - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,15,An index of metals : Hellucination 1 (Drowningirl) - pour soprano ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,16,An index of metals : Secondo intermezzo - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,17,An index of metals : Drowningirl II - pour soprano ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,18,An index of metals : Terzo intermezzo - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,19,An index of metals : Drowningirl III - pour soprano ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,20,An index of metals : Adagio - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,21,An index of metals : Quarto intermezzo - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,22,An index of metals : Hellucinations 2 (Risingirl) / Hellucinations 3 (Earpiercingbells) - pour soprano ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,23,An index of metals : Finale - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,24,An index of metals : Cadenza - pour ensemble instrumental et dispositif électroacoustique,Fausto Romitelli,,http://example.com/artist/10addc6f-6772-3d3d-933e-8647cfc7f35d
FM-406_20171218_00-23,26,Aide-mémoire C - pour erhu accordéon et piano,Heng Chen,,
FM-406_20171218_00-23,27,Chemins V - pour guitare et orchestre de chambre,Luciano Berio,http://example.com/expression/2cbf95b6-fafa-3710-91f2-4331ce0b0604,http://example.com/artist/f71cf790-a6a9-34cb-9f0e-1ddfb62f7fcd
FM-406_20171218_00-23,29,A little suite for Chritmas AD 1979 : 1. The visitation - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,30,A little suite for Chritmas AD 1979 : 2. Berceuse for the Infant Jesu - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,31,A little suite for Chritmas AD 1979 : 3. The shepherds' Noël - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,32,A little suite for Chritmas AD 1979 : 4. Adoration of the Magi - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,33,A little suite for Chritmas AD 1979 : 5. Nativity dance - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,34,A little suite for Chritmas AD 1979 : 6. Canticle of the Holy Night - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,35,A little suite for Chritmas AD 1979 : 7. Carol of the bells - pour piano,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20171218_00-23,37,At the Royal Majestic : Negro Hall - pour orgue et orchestre,Terry Riley,,http://example.com/artist/02cf5aad-05f0-38dc-b906-34c7ade64384
FM-406_20171218_00-23,38,At the Royal Majestic : The Lizard tower gang - pour orgue et orchestre,Terry Riley,,http://example.com/artist/02cf5aad-05f0-38dc-b906-34c7ade64384
FM-406_20171218_00-23,39,At the Royal Majestic : Circling Kailash - pour orgue et orchestre,Terry Riley,,http://example.com/artist/02cf5aad-05f0-38dc-b906-34c7ade64384
FM-406_20171218_00-23,41,Quatuor à cordes n°3 : 1. Calmo con tenerezza e simplicita,Hans Abrahamsen,http://example.com/expression/28d7bd3a-15a6-37eb-8a30-3ef2fd38de4f,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,42,Quatuor à cordes n°3 : 2ème mouvement,Hans Abrahamsen,http://example.com/expression/28d7bd3a-15a6-37eb-8a30-3ef2fd38de4f,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,43,Quatuor à cordes n°3 : 3ème mouvement,Hans Abrahamsen,http://example.com/expression/28d7bd3a-15a6-37eb-8a30-3ef2fd38de4f,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20171218_00-23,44,Quatuor à cordes n°3 : 4. Molto tranquillo et lontano e legato,Hans Abrahamsen,http://example.com/expression/28d7bd3a-15a6-37eb-8a30-3ef2fd38de4f,http://example.com/artist/f7a36223-ea53-3e76-9955-4ccfe30ad8d6
FM-406_20180115_00-23,3,Voice of the whale (Vox balaenae) - pour flûte traversière violoncelle électrique et piano amplifié,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180115_00-23,5,Daphne of the dunes - pour instruments originaux et bande magnétique,Harry Partch,,http://example.com/artist/9dc86a92-e12c-3921-8654-581176776bd9
FM-406_20180115_00-23,7,Asko concerto,Elliott Carter,http://example.com/expression/d2f64a2f-4d11-3c5f-be65-c7e214dbabad,http://example.com/artist/a00bad16-9c78-36de-b915-9bc6981ae409
FM-406_20180115_00-23,9,In C,Terry Riley,http://example.com/expression/e3ea8099-351a-3f68-9e05-ab7752fe1d30,http://example.com/artist/02cf5aad-05f0-38dc-b906-34c7ade64384
FM-406_20180115_00-23,11,Litany for the whale / Vocalise pour 2 voix a cappella,John Cage,,http://example.com/artist/6a7ed0f4-153b-3795-a9f4-6d8c82040ad9
FM-406_20180115_00-23,13,Cello Counterpoint,Steve Reich,http://example.com/expression/89c1b3ea-d4e6-3509-a610-9c47ea179792,http://example.com/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39
FM-406_20180115_00-23,15,City Noir : The City and Its Double,John Adams,http://example.com/expression/6455f075-105b-3699-a890-905255e90e1a,http://example.com/artist/134fcbf2-47d5-3b77-8586-97c9dbbb6738
FM-406_20180115_00-23,16,City Noir : The Song Is for You,John Adams,http://example.com/expression/6455f075-105b-3699-a890-905255e90e1a,http://example.com/artist/134fcbf2-47d5-3b77-8586-97c9dbbb6738
FM-406_20180115_00-23,17,City Noir : Boulevard Night,John Adams,http://example.com/expression/6455f075-105b-3699-a890-905255e90e1a,http://example.com/artist/134fcbf2-47d5-3b77-8586-97c9dbbb6738
FM-406_20180115_00-23,19,Night of the four moons : 1. La luna esta muerta - pour mezzo-soprano flûte traversière alto piccolo banjo violoncelle électrique et percussions,George Crumb,http://example.com/expression/174d25ad-edc1-34d6-9a6e-d4584d328b39,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180115_00-23,20,Night of the four moons : 2. Cuando sale la luna - pour mezzo-soprano flûte traversière alto piccolo banjo violoncelle électrique et percussions,George Crumb,http://example.com/expression/174d25ad-edc1-34d6-9a6e-d4584d328b39,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180115_00-23,21,Night of the four moons : 3. Otro Adan oscuro esta soñando - pour mezzo-soprano flûte traversière alto piccolo banjo violoncelle électrique et percussions,George Crumb,http://example.com/expression/174d25ad-edc1-34d6-9a6e-d4584d328b39,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180115_00-23,22,Night of the four moons : 4. Huye luna luna luna - pour mezzo-soprano flûte traversière alto piccolo banjo violoncelle électrique et percussions,George Crumb,http://example.com/expression/174d25ad-edc1-34d6-9a6e-d4584d328b39,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,4,Concerto pour orchestre a cordes : I,Grazyna Bacewicz,http://example.com/expression/326bf8e2-e517-3ce0-8b38-b9fa53b50a96,http://example.com/artist/61bc26c4-87df-310b-aa59-58482bafdf5d
FM-406_20180122_00-02,5,Concerto pour orchestre a cordes : II,Grazyna Bacewicz,http://example.com/expression/326bf8e2-e517-3ce0-8b38-b9fa53b50a96,http://example.com/artist/61bc26c4-87df-310b-aa59-58482bafdf5d
FM-406_20180122_00-02,6,,Grazyna Bacewicz,,
FM-406_20180122_00-02,7,3 geistliche Gesänge : Vater unser,Alfred Schnittke,,http://example.com/artist/2fe8887e-bf27-352f-b756-6927beda3b99
FM-406_20180122_00-02,8,3 geistliche Gesänge : Herr Jesus Gottes Sohn,Alfred Schnittke,,http://example.com/artist/2fe8887e-bf27-352f-b756-6927beda3b99
FM-406_20180122_00-02,9,3 geistliche Gesänge : Gegrüsset seist du Jungfrau Maria,Alfred Schnittke,,http://example.com/artist/2fe8887e-bf27-352f-b756-6927beda3b99
FM-406_20180122_00-02,13,Concerto grosso op 32,Jean Guillou,,http://example.com/artist/213bf17b-c1f3-31e9-8ded-7dd21e9f6fe5
FM-406_20180122_00-02,14,La nativite du seigneur I. La vierge et l'enfant,Olivier Messiaen,,http://example.com/artist/0967bc95-6977-3863-aca4-fc197b65d06c
FM-406_20180122_00-02,18,Concerto grosso,Pelle Gudmundsen-Holmgreen,,http://example.com/artist/d12b0fa0-bb78-3add-8207-2e18a375a205
FM-406_20180122_00-02,20,Little suite for Christmas AD 1979 : The Visitation,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,21,Little suite for Christmas AD 1979 : Berceuse for the Infant Jesu,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,22,Little suite for Christmas AD 1979 : Adoration of the Magi,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,23,Little suite for Christmas AD 1979 : Nativity dance,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,24,Little suite for Christmas AD 1979 : Canticle of the holy night,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,25,Little suite for Christmas AD 1979 : Carol of the bells,George Crumb,,http://example.com/artist/3abc8276-4cd7-38e0-855e-4e8c920cd7a8
FM-406_20180122_00-02,29,Concerto pour orchestre,Witold Lutoslawski,http://example.com/expression/d2506902-f3d0-3dd2-971f-99dd7c8ddedb,http://example.com/artist/f00573f8-de45-3983-8ce7-e96f2a58cc72
FM-406_20180122_00-02,32,Louange à l'immortalite de Jesus - pour violon et piano,Olivier Messiaen,http://example.com/expression/7e51612b-7297-333b-8f1f-33f67f119ee8,http://example.com/artist/0967bc95-6977-3863-aca4-fc197b65d06c
FM-406_20180122_00-02,34,Piste 01,Hans Peter Frehner,,http://example.com/artist/90567b76-9c7a-3504-8554-f91836f0f137
FM-406_20180122_00-02,35,Piste 02,Hans Peter Frehner,,http://example.com/artist/90567b76-9c7a-3504-8554-f91836f0f137
FM-406_20180122_00-02,36,Piste 03,Hans Peter Frehner,,http://example.com/artist/90567b76-9c7a-3504-8554-f91836f0f137
FM-406_20180122_00-02,37,Piste 04,Hans Peter Frehner,,http://example.com/artist/90567b76-9c7a-3504-8554-f91836f0f137
FM-406_20180122_00-02,39,Offrande au Saint sacrement,,,
FM-406_20180122_00-02,42,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga de la nativite,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-406_20180122_00-02,43,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga des rois mages,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-406_20180122_00-02,44,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga de l'exil,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-406_20180122_00-02,45,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga de la nuit sainte,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-406_20180122_00-02,46,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga de la fleur d'oranger,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-406_20180122_00-02,47,Cantigas pour voix d'enfant mezzo-soprano choeur mixte a 4 voix vents percussions et piano : Cantiga de veille,Maurice Ohana,,http://example.com/artist/837e2ce4-8895-33e0-9981-596391e04c59
FM-407_20161212_00-23,3,Chim chim cheree,,,
FM-407_20161212_00-23,4,Le livre de la jungle : I Wan'na be like you,,,
FM-407_20161212_00-23,6,Les Animaux modèles : le lion amoureux,Francis Poulenc,http://example.com/expression/e8729d63-0695-314e-8082-5ca585fc8905,http://example.com/artist/b703908f-b682-36e1-9499-28e9268bf533
FM-407_20161212_00-23,7,Concerto pour piano et orchestre en sol majeur / I. Allegramente,Maurice Ravel,http://example.com/expression/720d7dd5-b4c5-349f-a665-0dde0ba99002,http://example.com/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
FM-407_20161212_00-23,8,Duetto buffo di due Gatti - duo des chats,,,
FM-407_20161212_00-23,10,Sonate representative pour violon et basse continue : VII le chat,Heinrich Ignaz Franz Von Biber,,http://example.com/artist/d82ba730-fb4d-377d-ae36-86157b00afa7
FM-407_20161212_00-23,11,Sonate representative pour violon et basse continue : VIII marche des mousquetaires,Heinrich Ignaz Franz Von Biber,,http://example.com/artist/d82ba730-fb4d-377d-ae36-86157b00afa7
FM-407_20161212_00-23,12,El currucha,Juan Bautista,,
FM-407_20161212_00-23,14,Bésame mucho,Consuelo Velasquez,http://example.com/expression/fa755317-64e1-30a1-9b0c-6ce294069b38,http://example.com/artist/22938da0-13d3-32bc-9b0d-ce2abcbbffef
FM-407_20161212_00-23,15,Lundu,,,
FM-407_20161212_00-23,17,West side story : Mambo - pour orchestre et exclamations,Leonard Bernstein,http://example.com/expression/477d2dd4-018a-3073-a7b0-948df942e208,http://example.com/artist/6a99c949-7cf5-3290-829e-ff2d07b1cf65
FM-407_20161212_00-23,18,Main title + rebel blockade runner,John Williams,,http://example.com/artist/8b49e5af-83dc-381a-84a1-f5a0dc332b72
